 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11887903;"Tertulia Literaria Hispanoamericana Rafael Montesinos";"";"1";"0";"";"";"2023-05-16 00:00:00.0";"2023-05-16 23:59:00.0";"19:00";"Se conmemoran los 70 años de la Tertulia Literaria Hispanoamericana Rafael Montesinos, que es la tertulia poética y literaria más longeva, con actividad continuada, del mundo hispánico. Por ello hemos programado seis sesiones, de enero a junio, en las que cuatro poetas por sesión y que en su mayoría ya intervinieron en otros cursos en la Tertulia, leerán poemas inéditos. Así, y siguiendo una tradición de la Tertulia, se rompe la costumbre de leer poesía publicada durante la clásica presentación del libro de poemas. Este 16 de mayo en la Biblioteca P.M. Eugenio Trías, Casa de Fieras de El Retiro tendrá lugar la quinta de las seis sesiones poéticas y que inicia el ciclo Poemas Inéditos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f24f607658d55810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11887901;"Tertulia Literaria Hispanoamericana Rafael Montesinos";"";"1";"0";"";"";"2023-04-26 00:00:00.0";"2023-04-26 23:59:00.0";"19:00";"Se conmemoran los 70 años de la Tertulia Literaria Hispanoamericana Rafael Montesinos, que es la tertulia poética y literaria más longeva, con actividad continuada, del mundo hispánico. Por ello hemos programado seis sesiones, de enero a junio, en las que cuatro poetas por sesión y que en su mayoría ya intervinieron en otros cursos en la Tertulia, leerán poemas inéditos. Así, y siguiendo una tradición de la Tertulia, se rompe la costumbre de leer poesía publicada durante la clásica presentación del libro de poemas. Este 18 de abril en la Biblioteca P.M. Eugenio Trías, Casa de Fieras de El Retiro tendrá lugar la cuarta de las seis sesiones poéticas y que inicia el ciclo Poemas Inéditos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff3f607658d55810VgnVCM1000001d4a900aRCRD";"Tertulia Literaria Hispanoamericana Rafael Montesinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8fd607658d55810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11963408;"Tertulia literaria 'El Escribidor'. Homenaje a María Victoria Reyzábal y presentación de 'Grageas reflexivas'";"";"1";"0";"";"";"2023-03-23 00:00:00.0";"2023-03-23 23:59:00.0";"19:00";"Queridos amigos, el próximo jueves celebraremos el Día de la Poesía, y en un día tan especial homenajearemos a la poeta María Victoria Reyzábal hablando de su último libro 'Grageas reflexivas' (Editorial Visión Libros). Mª Victoria Reyzábal fue una poeta, narradora, ensayista y crítica. Publicó libros de poesías, una antología y publicaciones de carácter didáctico. Sobre el libro: Mis grageas pretenden ser algo así como series de aforismos que en breve espacio hagan saltar la chispa de una comprensión rápida de algo, con intención crítica o reflexiva. Algunos consideran que muestran el enfrentamiento tierno o irónico de la paradoja. Pero intentan ofrecer una burbuja de humor, filosofía, ética, sociología, pedagogía..., según los temas o las circunstancias y, por supuesto, todo ello plasmado con brevedad resumida. Esa tarde hablaremos de poesía y de Mª Victoria Reyzábal si os decidís a acompañarnos en la que será, sin duda, una tarde inolvidable.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e06634ce78fe6810VgnVCM2000001f4a900aRCRD";"Tertulia literaria 'El Escribidor'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=938570f996716810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11961554;"Tertulias en Inglés (infantil)";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-03-22 00:00:00.0";"2023-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1582e3a40ae6810VgnVCM2000001f4a900aRCRD";"Tertulias en Inglés (infantil)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=554c4861ee4e6810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11883622;"Tertulias en latín";"";"1";"1";"V";"";"2022-12-30 00:00:00.0";"2023-06-30 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=95412edbb5355810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CursosTalleres";"";
11896732;"Togo: una ruta etnográfica diferente";"";"1";"0";"";"";"2023-05-03 00:00:00.0";"2023-05-03 23:59:00.0";"19:00";"Viaje étnico a Togo, cultura, tradiciones, gente y arquitectura. Togo es un pequeño país del África subsahariana entre Ghana y Benin. En él conviven más de 40 etnias diferentes. Vive principalmente  de la agricultura de subsistencia, se empobrece velozmente debido al cambio climático, a la deforestación y al uso de abonos químicos que disminuyen las tierras de cultivo. Se encuentra a la cola del ránking del Índice de Desarrollo Humano.  Recuerda que puedes disfrutar de esta conferencia también desde casa, dado que será emitida vía Zoom.   ID de reunión 673 720 3049   Código de acceso 6ETT69";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7feb114bd85a5810VgnVCM2000001f4a900aRCRD";"Ciclo 'El mundo en la palma de la mano'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77a9114bd85a5810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11907587;"Torneo de Catán en la Biblioteca Eugenio Trías";"";"1";"0";"";"";"2023-04-21 00:00:00.0";"2023-04-21 23:59:00.0";"";"Jornada clasificatoria del I Torneo de Catan Interbibliotecario organizado por La Red de Bibliotecas Públicas del Ayuntamiento de Madrid. En esta tarde de juego que se celebrará en la Biblioteca Eugenio Trías, podrás sumar puntos y clasificarte. Posteriormente, los mejores de cada biblioteca se medirán en semifinales, de donde saldrán los cuatro finalistas.Todos los finalistas tendrán premio seguro. Si tienes entre 9 y 15 años te esperamos, tienes hasta el 20 de abril para apuntarte en este  enlace .";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce041eddcd7e5810VgnVCM2000001f4a900aRCRD";"I Torneo de Catán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=16ec24b59b3e5810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConcursosCertamenes";"/usuario/Jovenes,/usuario/Niños";
11964427;"Trashumancia y cías pecuarias: corredores vivos que conectan territorio.";"";"1";"0";"";"";"2023-03-30 00:00:00.0";"2023-03-30 23:59:00.0";"19:00";"La trashumancia es una forma de manejo ganadero extensivo consistente en el desplazamiento del ganado entre pastos de verano e invierno, siguiendo rutas regulares establecidas denominadas vías pecuarias. En esta ponencia, haremos un recorrido por esta enorme red que recorre nuestro territorio, descubriendo los servicios que aporta a la sociedad desde esferas tanto ecológicas como culturales. Con la particiapción de Violeta Hevia Martín, profesora del Departamento de Ecología de la Facultad de Ciencias de la UAM. Francisco Martín Azcárate, profesor del Departamento de Ecología de la Facultad de Ciencias de la UAM .y José Antonio González Novoa, profesor del Departamento de Ecología de la Facultad de Ciencias de la UAM.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0573986cf307810VgnVCM1000001d4a900aRCRD";"Ciencia en Casa de Fieras";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ed85eaddd574810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11913910;"Tu paz: silencio y quietud";"";"1";"0";"";"";"2023-05-21 00:00:00.0";"2023-05-21 23:59:00.0";"12:00";"Séptima conferencia del ciclo 'Una cita con el corazón: Cómo cultivar la paz interior', con Luis Castellanos. Acceso libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3ba2ba513806810VgnVCM1000001d4a900aRCRD";"Ciclo 'Una cita con el corazón: cómo cultivar la paz interior'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2eeb02f785306810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11964943;"Una aproximación al autismo";"";"1";"0";"";"";"2023-04-12 00:00:00.0";"2023-04-12 23:59:00.0";"18:00";"Conferencia impartida por Gonzalo de Rato Leguina. A...preciemos su peculiar forma de captar el mundo, U...nidos en la diversidad que enriquece. T...ienen temas raros de interés, son rutinarios, y muy imaginarios, I...slotes parecen, pues parecen ensimismados constantemente. S...in embargo, ahí están Temple Grandin, M., Donna Williams, M...adres y padres que nos hablan de sus hijos y sus logros, O, ¿será que no te has fijado en todo esto y tú eres el ensimismado?   Acceso libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df45c57c48407810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/ConferenciasColoquios";"";
11945041;"Una tarde de violonchelo Suzuki";"";"1";"0";"";"";"2023-04-20 00:00:00.0";"2023-04-20 23:59:00.0";"16:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08e4be3a54396810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/Musica";"/usuario/Familias";
11949795;"Un, dos, tres, el mundo al revés";"";"1";"0";"";"";"2023-03-23 00:00:00.0";"2023-03-23 23:59:00.0";"18:00";"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niños y niñas a partir de 4 años. Inscripciones a través de este  formulario de inscripción    La biblioteca se pondrá en contacto contigo para confirmar tu asistencia, respetando el orden de inscripción. Recuerda que los niños y niñas podrán ir acompañados por una persona adulta.  Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Marta Guijarro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c28c821e3e7a6810VgnVCM1000001d4a900aRCRD";"Cuentacuentos del 20 al 26 de marzo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cda821e3e7a6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67e03d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Vicálvaro";"1,6";"CALLE";"VILLARDONDIEGO";"36";"VICALVARO";"CASCO HISTORICO VICALVARO";"28032";"448357";"4472920";"40.405283650744316";"-3.6086278232922804";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11806152;"Ven a jugar a la biblioteca";"";"1";"1";"V";"28/10/2022;4/11/2022;11/11/2022;25/11/2022;2/12/2022;9/12/2022;16/12/2022;30/12/2022;";"2023-02-03 00:00:00.0";"2023-06-30 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=add0616ee28a3810VgnVCM2000001f4a900aRCRD";"Ven a jugar a la biblioteca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51a0616ee28a3810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11963165;"Vídeoforum 'Narraciones para un despertar en salud mental'";"";"1";"0";"";"";"2023-03-27 00:00:00.0";"2023-03-27 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3ebd15928fe6810VgnVCM1000001d4a900aRCRD";"Vídeoforum 'Narraciones para un despertar en salud mental'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4f6b86d3fee6810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"";"";
11958530;"Visita guiada al Museo de Bomberos";"";"1";"0";"";"";"2023-04-03 00:00:00.0";"2023-04-03 23:59:00.0";"12:30";"Visita guiada + taller: un recorrido por buena parte de la historia de nuestra ciudad paralela a la de su Cuerpo de Bomberos. Una persona adulta por familia. Inscríbete en este enlace.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=92a8187d8cbd6810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"1,6";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"VALDEBERNARDO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11958581;"Visita guiada al Museo Tiflológico de la ONCE";"";"1";"0";"";"";"2023-03-31 00:00:00.0";"2023-03-31 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2725c03b63bd6810VgnVCM2000001f4a900aRCRD";"Visita guiada al Museo Tiifológico de la ONCE";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f08dbccb66c6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"1,6";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"VALDEBERNARDO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11918983;"Visita guiada: 'El Real Sitio del Retiro'";"";"1";"0";"";"";"2023-04-25 00:00:00.0";"2023-04-25 23:59:00.0";"11:00";"Visita guiada por el Real Sitio del Buen Retiro donde aprenderemos la historia, los secretos y las anécdotas más significantes de un Real Sitio concebido para el recreo de los reyes españoles.   Esta visita está organizada por Voluntarios Culturales, pertenecientes a CEATE (Confederación Española de Aulas de Tercera Edad)   Inscripciones del 2 de febrero al 20 de abril en el mostrador de la biblioteca o a través de   solicitud electrónica  .";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa01913968616810VgnVCM1000001d4a900aRCRD";"Visita guiada: 'El Real Sitio del Retiro'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=690d913968616810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"1,6";"CALLE";"NUESTRA SEÑORA DEL VILLAR";"6";"CIUDAD LINEAL";"LA ELIPA";"28017";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
11959552;"Visita guiada: 'Las rutas del agua: El viaje de agua de Amaniel o de Palacio'";"";"1";"0";"";"";"2023-04-11 00:00:00.0";"2023-04-11 23:59:00.0";"11:00";"Curiosa visita guiada donde aprenderemos la historia y la evolución de la ruta del agua. El viaje de Amaniel o viaje de Palacio fue un viaje de agua de la ciudad de Madrid construido entre 1614-1616. Era de propiedad real y se creó durante el reinado de Felipe III para abastecer el Alcázar. También proporcionaba caudal a tres fuentes públicas: la fuente de Matalobos, la fuente del Cura y la fuente de la plaza de la Armería.? Del Real Patrimonio pasó a manos de la Junta de Aguas de Madrid. Se conservan algunas galerías en el Paseo de Juan XXIII (a la altura del nº 46) y en el museo metropolitano de la Estación de Ópera' (Wikipedia) Esta visita está organizada por Voluntarios Culturales, pertenecientes a CEATE (Confederación Española de Aulas de Tercera Edad)  Inscripciones en el mostrador de la biblioteca o a través de   solicitud electrónica hasta el 11 de abril.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3f51ef9770e6810VgnVCM1000001d4a900aRCRD";"Visita guiadas por Madrid organizadas por la Biblioteca La Elipa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=690d913968616810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"1,6";"CALLE";"NUESTRA SEÑORA DEL VILLAR";"6";"CIUDAD LINEAL";"LA ELIPA";"28017";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
11633128;"XV Premio de Microrrelatos 'Microhistorias en el ascensor'";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-03-11 00:00:00.0";"2023-04-10 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb5b7c038b6af710VgnVCM1000001d4a900aRCRD";"XV Premio de Microrrelatos 'Microhistorias en el ascensor'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e4b7c038b6af710VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ConcursosCertamenes";"";
11938315;"'Efímero mosaico' de Antonio Portillo";"";"1";"0";"";"";"2023-03-31 00:00:00.0";"2023-03-31 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e280012e88376810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11948122;"'Ocho episodios. Relatos extraños del Metro de Caracas' de Gladys del Rosario";"";"1";"0";"";"";"2023-03-24 00:00:00.0";"2023-03-24 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68e608fe622a6810VgnVCM1000001d4a900aRCRD";"'Ocho episodios. Relatos extraños del Metro de Caracas' de Gladys del Rosario";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f86908fe622a6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
